year,week_number,avg_cloud_cover,total_sunshine,avg_radiation,max_temp,avg_temp,min_temp,total_precip,avg_pressure,max_snow_depth
2000,3,5.428571428571429,18.09999978542328,35.857142857142854,9.2,4.34285717351096,-2.2,1.6000000536441803,103184.28571428571,0
2000,4,5,25.80000016838312,46.285714285714285,13.5,4.585714280605316,-3.5,2.200000047683716,102074.28571428571,0
2000,5,6.857142857142857,9.600000061094761,33.142857142857146,12.1,8.914285659790039,2.7,11.600000143051147,102338.57142857143,0
2000,6,4.714285714285714,26.299999713897705,59.714285714285715,13.8,7.4571428298950195,-0.1,14.199999988079071,101705.71428571429,0
2000,7,5,35.299999713897705,77.42857142857143,11,5.58571423803057,-1.1,6.200000077486038,101360,0
2000,8,6.285714285714286,26.90000043064356,71.71428571428571,13,6.785714285714286,-0.3,21.999999046325684,102330,0
2000,9,5.285714285714286,32.70000047981739,94.71428571428571,11.5,6.414285864148821,-0.3,15.799999624490738,101480,0
2000,10,6.857142857142857,22.399999380111694,88.28571428571429,16.6,11.028571265084404,2.9,0,102478.57142857143,0
2000,11,5.428571428571429,28.800000049173832,105.42857142857143,13.9,8.928571360451835,2.5,0,103225.71428571429,0
2000,12,5.571428571428571,32.39999985694885,125.42857142857143,15.5,8.957142898014613,1.6,5.1999999433755875,101467.14285714286,0
2000,13,7.285714285714286,12.199999988079071,88.71428571428571,13.7,7.142857074737549,1.7,19.800000071525574,101045.71428571429,0
2000,14,4.857142857142857,49.59999990463257,169.42857142857142,17.3,7.6571431159973145,0.7,22.000000715255737,101508.57142857143,0
2000,15,6.285714285714286,21.50000023841858,118,12.8,6.185714244842529,0.3,31.00000011920929,99594.28571428571,0
2000,16,6.285714285714286,28.599999964237213,148.85714285714286,16.1,10.728571483067103,5.8,16.199999824166298,100498.57142857143,0
2000,17,6.142857142857143,32.700000643730164,162.85714285714286,18.7,12.05714293888637,5.8,13.80000014603138,101074.28571428571,0
2000,18,6.142857142857143,37.80000028759241,178.71428571428572,24.1,13.157142775399345,7.4,0.20000000298023224,102001.42857142857,0
2000,19,6,42.500000059604645,200.28571428571428,26.6,16.35714258466448,8.5,9.7999999076128,101942.85714285714,0
2000,20,5.714285714285714,54.60000038146973,234.28571428571428,22.5,14.157142639160156,5.1,24.00000023841858,101031.42857142857,0
2000,21,6.428571428571429,44.700000047683716,204.85714285714286,17.4,12.199999945504326,5.9,51.79999966919422,100948.57142857143,0
2000,22,6.142857142857143,43.29999962449074,212.28571428571428,22.9,14.214285850524902,6.2,1.399999976158142,101604.28571428571,0
2000,23,5.285714285714286,55.89999923855066,241.14285714285714,25.1,15.085714203970772,8.6,4.399999812245369,101735.71428571429,0
2000,24,5.142857142857143,49.300000727176666,222.71428571428572,31.4,19.214285714285715,12.1,0,102457.14285714286,0
2000,25,6,29.10000019520521,178.14285714285714,21.6,17.15714304787772,8.5,6.200000047683716,101477.14285714286,0
2000,26,6.428571428571429,21.199999906122684,160.71428571428572,23.3,17.08571461268834,11.2,8.999999821186066,101757.14285714286,0
2000,27,7.285714285714286,16.00000023841858,141.57142857142858,22.7,16.485713958740234,11.5,27.000000029802322,101168.57142857143,0
2000,28,6,27.69999998807907,176,22.6,14.257143020629883,7.5,19.399999618530273,101051.42857142857,0
2000,29,4,73.39999943971634,268.42857142857144,25.9,18.071428843906947,9.8,0,102107.14285714286,0
2000,30,6,39.900000371038914,192.28571428571428,25.3,17.942857469831193,12.8,6.0000001937150955,101347.14285714286,0
2000,31,5.142857142857143,52,219.42857142857142,24.7,19.000000272478378,12.2,10,101988.57142857143,0
2000,32,5.571428571428571,35.90000021457672,175,27.4,19.957142966134207,13.4,6.599999904632568,101785.71428571429,0
2000,33,5.714285714285714,42.80000016838312,180.57142857142858,24.4,18.614285605294363,12.4,3.1000001206994057,101344.28571428571,0
2000,34,3.2857142857142856,60.5,204,27,18.314285823277064,10.3,9.799999952316284,101764.28571428571,0
2000,35,5.285714285714286,48.59999966621399,177.14285714285714,22.6,15.971428734915596,9.4,8.199999988079071,101370,0
2000,36,6,31.300000250339508,125.42857142857143,27.5,16.842857224600657,6.9,5.800000116229057,101907.14285714286,0
2000,37,6.142857142857143,25.399999618530273,111.28571428571429,24,17.885714530944824,11.7,30.600000381469727,101168.57142857143,0
2000,38,5.714285714285714,26.800000429153442,99.85714285714286,24.8,15.42857129233224,7.2,42.5999998152256,100890,0
2000,39,5.285714285714286,38.59999966621399,118,20.7,15.04285717010498,7.7,31.400000482797623,100680,0
2000,40,6.142857142857143,26.300000488758087,83.28571428571429,16.4,12.414285659790039,5.4,15.600000411272049,101705.71428571429,0
2000,41,6.142857142857143,19.0999995470047,69.42857142857143,16,10.571428571428571,5.6,43.59999990463257,99724.28571428571,0
2000,42,5.857142857142857,16.99999963492155,54.57142857142857,16.3,11.45714282989502,5.1,28.000000789761543,101615.71428571429,0
2000,43,6.142857142857143,17.90000033378601,52.285714285714285,16,12.228571346827916,7.1,56.199998289346695,100978.57142857143,0
2000,44,4.857142857142857,35.10000014305115,68.85714285714286,13.3,8.400000027247838,2.5,37.999999076128006,99290,0
2000,45,6.285714285714286,12.400000102818012,36.142857142857146,12.8,8.68571424484253,3.7,16.200000301003456,99362.85714285714,0
2000,46,4.714285714285714,22.600000023841858,44.857142857142854,11.9,6.099999972752163,-1.2,10.299999974668026,100332.85714285714,0
2000,47,5.285714285714286,14.500000149011612,33,14,6.957142898014614,2,18.60000017285347,99655.71428571429,0
2000,48,5.571428571428571,10.299999788403511,24.571428571428573,15.6,10.228571483067103,3.7,27.399999991059303,100705.71428571429,0
2000,49,6.428571428571429,8.300000131130219,21.571428571428573,14.3,10.91428552355085,6.7,32.20000043511391,100050,0
2000,50,5.571428571428571,15.69999996572733,25.857142857142858,13.7,7.5714285884584696,-1.1,13.600000128149986,100882.85714285714,0
2000,51,7.428571428571429,0,12,10,6.099999904632568,2.8,10.999999761581421,101220,0
2000,52,4.857142857142857,16.99999962002039,26.714285714285715,11.1,1.0428571105003357,-5.5,8.100000143051147,99965.71428571429,2
2001,1,5.857142857142857,17.20000020414591,29.571428571428573,10.8,6.657142843518939,-0.5,19.60000005364418,99274.28571428571,0
2001,2,5.285714285714286,24.59999990463257,37.142857142857146,7.6,4.457142898014614,0,0.6000000238418579,102118.57142857143,0
2001,3,4.714285714285714,17.100000262260437,34,9.9,1.0285714087741715,-3.9,7.800000190734863,102100,0
2001,4,5,27.40000009536743,47.142857142857146,12.3,6.12857140813555,-1.1,43.399999141693115,99618.57142857143,0
2001,5,6.857142857142857,4.000000037252903,25.714285714285715,11.7,4.6142856393541605,-1.1,29.299999594688416,101547.14285714286,0
2001,6,6.714285714285714,11.600000001490116,38.57142857142857,13.7,8.02857140132359,1.2,26.00000035762787,100651.42857142857,0
2001,7,4.285714285714286,38.40000033378601,76.57142857142857,10.7,6.328571455819266,0,9.000000193715096,103480,0
2001,8,5.714285714285714,34.60000014305115,81.85714285714286,12.1,4.771428636142185,-1.7,1.100000023841858,102344.28571428571,0
2001,9,6.714285714285714,10.999999918043613,59,8.1,2.6428571471146176,-2.6,8.200000196695328,99707.14285714286,0
2001,10,5.857142857142857,22.999999582767487,86.14285714285714,15.1,8.714285901614598,-4.3,22.09999993443489,100440,0
2001,11,6.428571428571429,16.900000035762787,83.42857142857143,11.4,6.400000027247837,1.3,27.400000244379044,100415.71428571429,0
2001,12,7.714285714285714,8.300000227987766,69,14.1,6.300000054495675,1.5,25,100398.57142857143,0
2001,13,6.428571428571429,25.500000312924385,114.85714285714286,19.5,8.642857142857142,2.8,20.60000041127205,100770,0
2001,14,5.571428571428571,32.39999979734421,140.71428571428572,17.5,9.842857088361468,4.2,27.5999998152256,100700,0
2001,15,6.571428571428571,26.50000023841858,136.14285714285714,13.5,9.428571496691022,2.8,4.30000002682209,102242.85714285714,0
2001,16,5.714285714285714,41.39999973773956,177.71428571428572,14,6.485714299338205,0.6,10.59999993443489,101388.57142857143,0
2001,17,5.714285714285714,33.90000033378601,171,15.2,9.942857197352819,5,24.00000023841858,100585.71428571429,0
2001,18,5.571428571428571,33.60000038146973,170.71428571428572,17.2,9.642857142857142,3.5,9.399999856948853,101782.85714285714,0
2001,19,4.142857142857143,62.19999957084656,239.28571428571428,26.1,14.94285706111363,4.8,0.4000000059604645,102077.14285714286,0
2001,20,6.285714285714286,17.19999971985817,138.28571428571428,19,12.657142911638532,7,16.200000286102295,101178.57142857143,0
2001,21,5,72.89999985694885,271,24.6,15.771428789411273,8.3,0,102290,0
2001,22,5,65.90000033378601,260.42857142857144,23.2,15.699999945504326,6.4,0.6000000238418579,102005.71428571429,0
2001,23,5.142857142857143,55.29999911785126,244.42857142857142,20.6,13.285714285714286,5.6,7.600000098347664,101561.42857142857,0
2001,24,6,34.500000074505806,192.28571428571428,21.6,15.000000136239189,5.9,29.899999856948853,101362.85714285714,0
2001,25,3.857142857142857,84.90000057220459,306.7142857142857,29.1,17.05714280264718,9.2,0,102105.71428571429,0
2001,26,5.714285714285714,61.300000071525574,257,31.9,20.671428407941544,13,1,101865.71428571429,0
2001,27,5.857142857142857,39.49999988079071,201,30.5,21.971428734915598,16.2,5.599999859929085,101224.28571428571,0
